classe,decil,despesa_rs_bi,beneficio_rs_bi,share_beneficio,indice_pro_rico,formula,fonte
saude_60,1,3.1817538392206046,1.9090523035323625,0.016260339064935146,8.797059062840859,"beneficio_cd = Σ_{i∈classe} w_id·(1−m_i), w_id = despesa POF nacional item×decil (em campo, ex-combustíveis; R$ bi/ano preços 15/01/2018); zfm: beneficio_d = 0,13·despesa_em_campo_AM_d; share = beneficio_cd ÷ Σ_d beneficio_cd; indice_pro_rico = share(decis 8-10) ÷ share(decis 1-3); decis populacionais nacionais de renda per capita","IBGE POF 2017-2018 (microdados via aferir.inputs.pof.le_despesas; decis populacionais nacionais de renda per capita — pof_boot_uc.parquet, regra de aferir.inputs.pof.decis_renda); matriz_pof_ibs_v5.csv; LC 214/2025"
saude_60,2,4.717791395079394,2.8306748370476367,0.024110252269049132,8.797059062840859,"beneficio_cd = Σ_{i∈classe} w_id·(1−m_i), w_id = despesa POF nacional item×decil (em campo, ex-combustíveis; R$ bi/ano preços 15/01/2018); zfm: beneficio_d = 0,13·despesa_em_campo_AM_d; share = beneficio_cd ÷ Σ_d beneficio_cd; indice_pro_rico = share(decis 8-10) ÷ share(decis 1-3); decis populacionais nacionais de renda per capita","IBGE POF 2017-2018 (microdados via aferir.inputs.pof.le_despesas; decis populacionais nacionais de renda per capita — pof_boot_uc.parquet, regra de aferir.inputs.pof.decis_renda); matriz_pof_ibs_v5.csv; LC 214/2025"
saude_60,3,7.0367189007312,4.22203134043872,0.03596112113391996,8.797059062840859,"beneficio_cd = Σ_{i∈classe} w_id·(1−m_i), w_id = despesa POF nacional item×decil (em campo, ex-combustíveis; R$ bi/ano preços 15/01/2018); zfm: beneficio_d = 0,13·despesa_em_campo_AM_d; share = beneficio_cd ÷ Σ_d beneficio_cd; indice_pro_rico = share(decis 8-10) ÷ share(decis 1-3); decis populacionais nacionais de renda per capita","IBGE POF 2017-2018 (microdados via aferir.inputs.pof.le_despesas; decis populacionais nacionais de renda per capita — pof_boot_uc.parquet, regra de aferir.inputs.pof.decis_renda); matriz_pof_ibs_v5.csv; LC 214/2025"
saude_60,4,8.379811987287761,5.027887192372657,0.042824992472417236,8.797059062840859,"beneficio_cd = Σ_{i∈classe} w_id·(1−m_i), w_id = despesa POF nacional item×decil (em campo, ex-combustíveis; R$ bi/ano preços 15/01/2018); zfm: beneficio_d = 0,13·despesa_em_campo_AM_d; share = beneficio_cd ÷ Σ_d beneficio_cd; indice_pro_rico = share(decis 8-10) ÷ share(decis 1-3); decis populacionais nacionais de renda per capita","IBGE POF 2017-2018 (microdados via aferir.inputs.pof.le_despesas; decis populacionais nacionais de renda per capita — pof_boot_uc.parquet, regra de aferir.inputs.pof.decis_renda); matriz_pof_ibs_v5.csv; LC 214/2025"
saude_60,5,10.37001948084731,6.222011688508386,0.0529959391546974,8.797059062840859,"beneficio_cd = Σ_{i∈classe} w_id·(1−m_i), w_id = despesa POF nacional item×decil (em campo, ex-combustíveis; R$ bi/ano preços 15/01/2018); zfm: beneficio_d = 0,13·despesa_em_campo_AM_d; share = beneficio_cd ÷ Σ_d beneficio_cd; indice_pro_rico = share(decis 8-10) ÷ share(decis 1-3); decis populacionais nacionais de renda per capita","IBGE POF 2017-2018 (microdados via aferir.inputs.pof.le_despesas; decis populacionais nacionais de renda per capita — pof_boot_uc.parquet, regra de aferir.inputs.pof.decis_renda); matriz_pof_ibs_v5.csv; LC 214/2025"
saude_60,6,13.549720684560029,8.129832410736018,0.06924578823485637,8.797059062840859,"beneficio_cd = Σ_{i∈classe} w_id·(1−m_i), w_id = despesa POF nacional item×decil (em campo, ex-combustíveis; R$ bi/ano preços 15/01/2018); zfm: beneficio_d = 0,13·despesa_em_campo_AM_d; share = beneficio_cd ÷ Σ_d beneficio_cd; indice_pro_rico = share(decis 8-10) ÷ share(decis 1-3); decis populacionais nacionais de renda per capita","IBGE POF 2017-2018 (microdados via aferir.inputs.pof.le_despesas; decis populacionais nacionais de renda per capita — pof_boot_uc.parquet, regra de aferir.inputs.pof.decis_renda); matriz_pof_ibs_v5.csv; LC 214/2025"
saude_60,7,17.044723480607736,10.226834088364642,0.08710698472218521,8.797059062840859,"beneficio_cd = Σ_{i∈classe} w_id·(1−m_i), w_id = despesa POF nacional item×decil (em campo, ex-combustíveis; R$ bi/ano preços 15/01/2018); zfm: beneficio_d = 0,13·despesa_em_campo_AM_d; share = beneficio_cd ÷ Σ_d beneficio_cd; indice_pro_rico = share(decis 8-10) ÷ share(decis 1-3); decis populacionais nacionais de renda per capita","IBGE POF 2017-2018 (microdados via aferir.inputs.pof.le_despesas; decis populacionais nacionais de renda per capita — pof_boot_uc.parquet, regra de aferir.inputs.pof.decis_renda); matriz_pof_ibs_v5.csv; LC 214/2025"
saude_60,8,21.41326881467019,12.847961288802113,0.10943241652548154,8.797059062840859,"beneficio_cd = Σ_{i∈classe} w_id·(1−m_i), w_id = despesa POF nacional item×decil (em campo, ex-combustíveis; R$ bi/ano preços 15/01/2018); zfm: beneficio_d = 0,13·despesa_em_campo_AM_d; share = beneficio_cd ÷ Σ_d beneficio_cd; indice_pro_rico = share(decis 8-10) ÷ share(decis 1-3); decis populacionais nacionais de renda per capita","IBGE POF 2017-2018 (microdados via aferir.inputs.pof.le_despesas; decis populacionais nacionais de renda per capita — pof_boot_uc.parquet, regra de aferir.inputs.pof.decis_renda); matriz_pof_ibs_v5.csv; LC 214/2025"
saude_60,9,33.22884452504062,19.937306715024373,0.16981586446220118,8.797059062840859,"beneficio_cd = Σ_{i∈classe} w_id·(1−m_i), w_id = despesa POF nacional item×decil (em campo, ex-combustíveis; R$ bi/ano preços 15/01/2018); zfm: beneficio_d = 0,13·despesa_em_campo_AM_d; share = beneficio_cd ÷ Σ_d beneficio_cd; indice_pro_rico = share(decis 8-10) ÷ share(decis 1-3); decis populacionais nacionais de renda per capita","IBGE POF 2017-2018 (microdados via aferir.inputs.pof.le_despesas; decis populacionais nacionais de renda per capita — pof_boot_uc.parquet, regra de aferir.inputs.pof.decis_renda); matriz_pof_ibs_v5.csv; LC 214/2025"
saude_60,10,76.75308443435028,46.051850660610164,0.3922463019602568,8.797059062840859,"beneficio_cd = Σ_{i∈classe} w_id·(1−m_i), w_id = despesa POF nacional item×decil (em campo, ex-combustíveis; R$ bi/ano preços 15/01/2018); zfm: beneficio_d = 0,13·despesa_em_campo_AM_d; share = beneficio_cd ÷ Σ_d beneficio_cd; indice_pro_rico = share(decis 8-10) ÷ share(decis 1-3); decis populacionais nacionais de renda per capita","IBGE POF 2017-2018 (microdados via aferir.inputs.pof.le_despesas; decis populacionais nacionais de renda per capita — pof_boot_uc.parquet, regra de aferir.inputs.pof.decis_renda); matriz_pof_ibs_v5.csv; LC 214/2025"
